order_id,order_date,customer_id,customer_name,customer_email,customer_city,customer_state,product_name,product_category,quantity,unit_price,discount_amount,revenue,store_name,shipping_method,shipping_status,payment_method
ORD-37338530,2024-09-25,CUST-EC8BE9,Kent Duncan,lluna@example.org,South Paulport,MN,Prunning Shears,Garden Tools,4,26.85,0.0,107.4,Outdoor-Hub,Store Pickup,Delivered,Google Pay
ORD-77925757,2024-08-08,CUST-A0F097,Caleb Paul,peter53@example.com,Perryshire,FL,wind chime,Outdoor Decor,4,18.98,0.0,75.92,outdoor hub,Free Shipping,Delivered,Google Pay
ORD-60810715,2024-11-01,CUST-F40303,Amy Tran,pjohnson@example.org,Lake Adam,MT,Deck Light,Lighting,5,34.72,0.0,173.6,OutdoorHub,Overnight,Cancelled,Credit Card
ORD-78679788,2024-06-19,CUST-574FB6,Edward Stanton,hendersonmichelle@example.net,Morenomouth,AZ,Fire-Pit,BBQ & Grilling,8,137.19,10.0,1087.52,OutdoorHub ,Express,Processing,Gift Card
ORD-40990590,2023-10-24,CUST-077E65,Eric Rodriguez,frederick07@example.net,Espinozamouth,MI,Wind-Chime,Outdoor Decor,6,21.56,15.0,114.36,HomeNest,Express,CANCELLED,Gift Card
ORD-30302831,2024-05-25,CUST-186F4B,Rachel Hernandez,econway@example.org,East Melinda,AL,bird bath,Outdoor Decor,2,83.3,10.0,156.6,Home-Nest,Overnight,SHIPPED,Google Pay
ORD-74416954,2023-09-21,CUST-A7C06D,Mrs. Alexis Williams DVM,,Port Davidmouth,LA,BIRD BATH,Outdoor Decor,1,87.71,0.0,87.71,PatioWorld,,Pending,Gift Card
ORD-31593518,2022-05-22,CUST-1AEB6E,Jordan George,dixonchristopher@example.net,Petersbury,PA,pruning shears,Garden Tools,1,21.74,5.0,16.74,Nature-Goods,,delivered,PayPal
ORD-22769265,2024-08-14,CUST-FACA3B,Ashley Wilson,flynnkristin@example.org,Hardyburgh,VA,Wall-Planter,Outdoor Decor,2,33.98,15.0,52.96,Nature-Goods,Standard,in progress,Apple Pay
ORD-34306940,2022-12-21,CUST-08C375,Douglas Stevens,alexanderangela@example.com,Jessicafurt,AZ,Adirondack-Chair,Furniture,1,46.53,25.0,21.53,GardenPlus ,Overnight,pending,Google Pay
ORD-55106947,2022-08-29,CUST-744F17,Shawn Powell,adammata@example.org,Krystaltown,MN,gas grill,BBQ & Grilling,5,489.72,0.0,2448.6,Garden Plus,Store Pickup,dispatched,PayPal
ORD-89127288,,CUST-2AB60D,Amanda Wilson,colemanadrian@example.com,Oconnellfort,TX,Fire Pit,BBQ & Grilling,8,158.05,15.0,1249.4,HOME NEST,Standard,CANCELLED,Apple Pay
ORD-43343934,2023-07-31,CUST-574734,Scott Nichols,ybrown@example.org,West Reginaport,ND,GARDEN BENCH,Furniture,2,115.13,25.0,205.26,PatioWorld,Store Pickup,Canceled,PayPal
ORD-26760903,2024-06-03,CUST-B2A6E5,,serranoshannon@example.net,Martinezland,??,Wheel Barrow,Garden Tools,4,99.29,5.0,392.16,Home Nest,Standard,SHIPPED,Debit Card
ORD-91792505,2024-07-02,CUST-BA92D0,Tammy Morgan,sarah78@example.com,North Jennifer,RI,Adirondack Chair,Furniture,5,51.78,15.0,243.9,NatureGoods,Store Pickup,returned,PayPal
ORD-58581417,2023-09-29,CUST-B956B8,Dominic Lopez,paulgriffith@example.net,,MA,Leaf Blower,Garden Tools,3,131.95,20.0,375.85,Home-Nest,,PROCESSING,Debit Card
ORD-15809898,2024-10-21,CUST-8D4BAE,Ruth Martinez,hmueller@example.com,Jasmineburgh,OR,Plnt Pot,Outdoor Decor,8,13.84,20.0,164.08,HOME NEST,Standard,CANCELLED,Gift Card
ORD-95871581,2024-12-29,CUST-A1A686,Rhonda Strickland,vcarpenter@example.com,Rebeccachester,IN,Garden Hose,Garden Tools,4,30.92,20.0,103.68,Patio-World,Overnight,Complete,Debit Card
ORD-82664278,2022-10-05,CUST-B9A65A,Eric Vang,julie93@example.org,Lynchland,AZ,String-Lights,Lighting,5,37.32,10.0,176.6,HomeNest,Store Pickup,CANCELLED,Google Pay
ORD-95702359,2023-01-26,CUST-795737,Thomas Mcdonald,lawrence78@example.org,New Kimberlybury,WY,PATHWAY LIGHT,Lighting,5,51.34,20.0,236.7,HomeNest,,CANCELLED,Gift Card
ORD-19183803,2024-11-29,CUST-42D7D2,Shannon Hull,christopher53@example.com,Kellerport,FL,PATIO DINING TABLE,Furniture,5,322.11,0.0,1610.55,Home Nest,Express,RETURNED,Gift Card
ORD-72595969,2024-04-18,CUST-7C344C,Mr. Joseph King,cruzgregoryexample.org,Brownland,MA,Solar Lantern,Lighting,-3,25.68,0.0,77.04,PATIOWORLD,Standard,Canceled,PayPal
ORD-40287745,2023-04-08,CUST-050006,Taylor Mitchell,matthew20@example.net,Elliotthaven,RI,Wheelbarrow ,Garden Tools,6,94.75,0.0,568.5,HomeNest,Free Shipping,DELIVERED,Apple Pay
ORD-93410769,2022-11-15,CUST-A9D334,Mark Dickerson,luisparks@example.com,North Diamondside,IA,wind chime,Outdoor Decor,4,22.05,0.0,88.2,Home Nest,Overnight,PROCESSING,Google Pay
ORD-12982489,2024-01-14,CUST-DCE755,Andrew Marquez,grahamdeborah@example.org,Mistyburgh,VT,Sun Loungr,Furniture,2,101.16,5.0,197.32,homenest,Express,DELIVERED,Apple Pay
ORD-19974480,2022-04-11,CUST-FE2CD5,Jaime Gonzales,jlucero@example.org,North Brenda,GA,Deck Light,Lighting,5,34.4,0.0,172.0,OutdoorHub ,Overnight,Processing,PayPal
ORD-07406995,2023-08-19,CUST-0516D5,,ebradley@example.org,Port William,NV,LeafBlower,Garden Tools,8,143.52,0.0,1148.16,OUTDOORHUB,Standard,Delivered,Debit Card
ORD-07794191,2023-09-06,CUST-1924EE,Stephanie Rhodes,johnsonbruce@example.com,Brownton,CA,BirdBath,Outdoor Decor,6,83.39,0.0,500.34,Home-Nest,Standard,DELIVERED,Credit Card
ORD-03769542,2023-03-07,CUST-8F519C,Rebecca Baldwin,brooksstacey@example.org,Jasonberg,IA,BBQ TOOL SET,BBQ & Grilling,4,42.03,0.0,168.12,patioworld,Express,Pending,Credit Card
ORD-63544296,2024-06-30,CUST-2D2331,Michael Chaney,,Jonesfurt,ME,Solar Lantrn,Lighting,3,24.86,5.0,69.58,NatureGoods,Express,delivered,Gift Card
ORD-48079007,2024-03-24,CUST-7C4F5A,James Kirk,john63@example.net,Port Johnfurt,KY,solar lantern,Lighting,5,23.21,0.0,116.05,gardenplus,Express,pending,PayPal
ORD-75942408,2023-06-16,CUST-C09DEB,,william25@example.com,Port Jenniferhaven,MT,PLANT POT,Outdoor Decor,7,14.35,0.0,100.45,NATURE GOODS,Free Shipping,cancelled,Credit Card
ORD-03397193,2023-08-21,CUST-D47520,Ann Shah,maynardjennifer@example.com,Edwardmouth,PA,Deck Light,Lighting,1,44.43,0.0,44.43,Home-Nest,Store Pickup,PROCESSING,Debit Card
ORD-73514625,2023-09-24,CUST-C42AAD,Anthony Taylor,david87@example.org,Johnburgh,VT,FIRE PIT,BBQ & Grilling,6,141.72,0.0,850.32,OutdoorHub,Standard,Processing,
ORD-07911934,2024-05-02,CUST-468130,Joshua Reynolds,bmoore@example.com,Peggyview,MA,WALL PLANTER,Outdoor Decor,3,27.99,0.0,83.97,Home Nest,Free Shipping,CANCELLED,Google Pay
ORD-92863499,2022-08-30,CUST-72D611,Brooke Cannon PhD,prestonleslie@example.com,North Justin,IN,adirondack chair,Furniture,4,50.57,15.0,187.28,Nature-Goods,Free Shipping,delivered,Gift Card
ORD-24760709,2023-10-12,CUST-5F89A1,Anna Velasquez,kweiss@example.org,Smithmouth,WV,BBQ Toolset,BBQ & Grilling,2,40.93,20.0,61.86,Nature-Goods,Standard,in progress,Apple Pay
ORD-43654817,2023-03-30,CUST-BEDD32,Jason Taylor,alexandrawu@example.com,Lake Jamiemouth,NM,Garden Hose,Garden Tools,6,30.86,0.0,185.16,homenest,Overnight,RETURNED,Credit Card
ORD-34143332,2024-03-19,CUST-2799EE,Shannon Zuniga,riversmargaret@example.net,Robinton,WI,LeafBlower,Garden Tools,1,131.5,0.0,131.5,NatureGoods,Overnight,in progress,Gift Card
ORD-26606317,2023-08-31,CUST-55C3BA,Jason Smith,martin46example.net,New Lisa,MI,adirondack chair,Furniture,2,48.84,0.0,97.68,Garden-Plus,Store Pickup,delivered,Credit Card
ORD-83486602,2024-03-08,CUST-2EEF66,David Ortega,fjohnson@example.net,Lake Cherylton,IL,Wind-Chime,Outdoor Decor,3,20.88,10.0,52.64,HomeNest,Free Shipping,RETURNED,PayPal
ORD-20438212,2023-11-23,CUST-05AC3E,Leslie Morris,bbeasley@example.org,New Tina,WY,GAS GRILL,BBQ & Grilling,4,455.29,10.0,1811.16,HomeNest.,Overnight,RETURNED,Credit Card
ORD-27177340,2023-10-04,CUST-2EF7AD,Laurie Mendoza,joshuaharmon@example.com,Keithstad,TN,flood light,Lighting,6,53.38,0.0,320.28,NatureGoods,Free Shipping,delivered,Credit Card
ORD-16672957,2023-02-18,CUST-88B341,Victoria Walker,beckerkatherine@example.net,Hartmanstad,TN,adirondack chair,Furniture,7,46.74,25.0,302.18,Outdoor Hub,Overnight,Cancelled,Debit Card
ORD-11630266,2023-08-03,CUST-151858,Wendy Welch,tcrawford@example.com,North Maryshire,TN,CHARCOAL GRILL,BBQ & Grilling,4,217.72,20.0,850.88,Outdoor Hub,Standard,Shipped,Debit Card
ORD-08144986,2022-04-14,CUST-FEAFF5,Dominique Bruce DDS,schultzmelinda@example.net,Norrisstad,NJ,BBQ TOOL SET,BBQ & Grilling,6,50.44,20.0,551.09,HomeNest,Store Pickup,RETURNED,Credit Card
ORD-86568904,2024-04-19,CUST-42FC91,Taylor Scott,rgordon@example.net,Sheilafort,OR,Patio Dining Tbl,Furniture,1,262.51,25.0,237.51,OutdoorHub ,Standard,Delivered,Apple Pay
ORD-87866358,2023-10-20,CUST-E30A3C,Lisa Conner,brianharrison@example.com,Karenberg,MN,WIND CHIME,Outdoor Decor,6,17.57,15.0,90.42,Nature-Goods,Store Pickup,delivered,Gift Card
ORD-42659748,2022-06-24,CUST-D93059,Karla Ramirez,toddfox@example.com,Sherrystad,MD,CHARCOAL GRILL,BBQ & Grilling,3,197.33,0.0,591.82,Patio World,Store Pickup,Refund,Google Pay
ORD-49561176,2023-11-27,CUST-CC99F7,Katherine Fitzgerald,ninayang@example.org,Victortown,MT,adirondack chair,Furniture,4,50.61,25.0,177.44,Patio World,Overnight,Complete,Google Pay
ORD-77543628,2024-09-08,CUST-079033,Stephen Lane,wrightyolanda@example.net,Jenniferville,MD,garden bench,Furniture,5,115.03,20.0,555.15,Garden-Plus,Overnight,refunded,Debit Card
ORD-63386587,2023-03-03,CUST-CD5DB7,Stacy Cole,,Jennymouth,MT,Trowel-Set,Garden Tools,8,20.44,5.0,158.52,GardenPlus ,Free Shipping,pending,Apple Pay
ORD-62713734,2024-10-10,CUST-0C6530,Tracy Hines,kyle57@example.org,South Geraldstad,UT,BBQ Toolset,BBQ & Grilling,6,48.29,0.0,289.74,HomeNest.,Store Pickup,PROCESSING,Debit Card
ORD-83669213,2022-12-01,CUST-4EED41,Dominique Hebert,frank88@example.org,Blanchardtown,CA,Gas-Grill,BBQ & Grilling,8,504.71,25.0,4012.68,gardenplus,Free Shipping,refunded,Credit Card
ORD-70548369,2023-07-09,CUST-B34316,Danielle Cox,dicksonmark@example.net,Hoodton,TX,Plnt Pot,Outdoor Decor,2,14.36,0.0,28.72,Patio World,Express,Refund,Apple Pay
ORD-52080278,2023-02-02,CUST-4C9EDE,Frank Rosario,,Burnsbury,NY,Trowel-Set,Garden Tools,7,19.19,0.0,134.33,PATIOWORLD,Standard,Canceled,Apple Pay
ORD-38502194,2024-10-22,CUST-0530CB,Laura Lucero,croberts@example.net,Lake Robert,WI,BBQ Tool Set,BBQ & Grilling,7,43.71,0.0,305.97,Patio-World,Overnight,Canceled,Google Pay
ORD-03746175,2024-02-19,CUST-3FD29A,Erin Anderson MD,hesterandrea@example.com,West Gracehaven,KS,SUN LOUNGER,Furniture,4,84.82,10.0,329.28,OUTDOORHUB,Store Pickup,Delivered,Debit Card
ORD-47046135,2024-11-05,CUST-A8E2A4,Tonya Miranda,lopezcarl@example.net,Cantushire,KY,Garden Hose ,Garden Tools,2,,15.0,60.42,patioworld,Standard,In Transit,Credit Card
ORD-35672620,2022-11-15,CUST-C85385,Katherine Osborn,msmith@example.org,Donnabury,MD,Garden-Bench,Furniture,1,121.24,20.0,101.24,GardenPlus,Free Shipping,dispatched,Gift Card
ORD-25287432,2022-02-13,CUST-8F8DD4,Whitney Walker,rachelroberts@example.net,Woodsland,NC,String Lights,Lighting,6,38.08,10.0,218.48,HomeNest.,Express,CANCELLED,Apple Pay
ORD-78100223,2023-12-24,CUST-B7B901,Jason Silva,davisteresa@example.com,North Cindy,OR,Hammock,Furniture,2,52.63,10.0,95.26,Outdoor-Hub,Standard,Returned,Debit Card
ORD-81385289,2023-07-10,CUST-A8165C,Victoria Poole,weissmitchell@example.net,Jenniferfurt,AK,Wheel Barrow,Garden Tools,6,94.18,0.0,565.08,HomeNest.,Store Pickup,SHIPPED,Credit Card
ORD-31954081,2023-03-12,CUST-5D6AFF,Daniel Cole,rachel64@example.com,New Brian,MS,BIRD BATH,Outdoor Decor,6,80.51,0.0,483.06,OUTDOORHUB,Express,Cancelled,Gift Card
ORD-08194202,2024-04-11,CUST-92FC4F,Deborah Harvey,ramosmackenzie@example.org,Patrickmouth,TN,Wall-Planter,Outdoor Decor,2,30.78,0.0,61.56,outdoor hub,Free Shipping,Returned,Gift Card
ORD-46609592,2024-01-29,CUST-7F7F94,Austin Moore,robert08@example.com,West Haleystad,AZ,Pathway Light,Lighting,4,46.58,15.0,171.32,Outdoor Hub,Overnight,Processing,PayPal
ORD-64754919,2023-09-11,CUST-2EF18A,Michael Evans,mbarrexample.com,North Nicole,CO,Plant-Pot,Outdoor Decor,1,16.27,25.0,-8.73,Nature Goods,Express,shipped,Debit Card
ORD-19891142,2023-05-18,CUST-494EED,,,Angelashire,OH,sun lounger,Furniture,7,90.88,0.0,636.16,patioworld,Store Pickup,Complete,Google Pay
ORD-63408628,2022-04-09,CUST-B5ACBE,Rebecca Carr,michele98@example.net,North Seanview,HI,gas grill,BBQ & Grilling,6,488.67,15.0,2917.02,Home Nest,Standard,DELIVERED,Google Pay
ORD-16485222,2024-03-09,CUST-3F90BA,John Walker,angela23@example.org,Bradfordmouth,WY,FIRE PIT,BBQ & Grilling,2,169.43,10.0,328.86,OutdoorHub ,Free Shipping,Processing,PayPal
ORD-88573918,2023-04-28,CUST-9EED8D,Mary Kelley,kingjose@example.org,Annebury,NE,wall planter,Outdoor Decor,8,31.06,0.0,248.48,Home-Nest,Standard,SHIPPED,Gift Card
ORD-37940429,,CUST-36C22E,William Hogan,bjohnson@example.com,New Julie,FL,Pathway-Light,Lighting,8,44.99,0.0,359.92,PatioWorld,Overnight,Canceled,Debit Card
ORD-26886856,2024-05-23,CUST-AC3E25,Misty Avila,angela85@example.net,North Molly,GA,STRING LIGHTS,Lighting,5,38.95,25.0,169.75,homenest,Overnight,SHIPPED,Apple Pay
ORD-99462537,2024-06-16,CUST-A07034,Justin Simmons,qmann@example.org,Lake Judith,SD,String Lights,Lighting,1,32.65,5.0,27.65,Garden Plus,Overnight,pending,Debit Card
ORD-58872928,2023-04-28,CUST-F822EC,Rachel Acosta,jessicajohnson@example.com,Port Nancytown,UT,FLOOD LIGHT,Lighting,1,63.53,5.0,82.8,Patio-World,Overnight,Pending,Apple Pay
ORD-93412237,2022-10-03,CUST-5C63F8,Margaret Jennings,,New Omar,WY,Garden Bench,Furniture,1,145.61,0.0,145.61,Patio World,Overnight,Refund,Google Pay
ORD-24118755,2023-01-03,CUST-6D17C8,Diane Strickland,nduran@example.org,South Dustinstad,MT,Adirondack-Chair,Furniture,0,45.44,5.0,222.2,homenest,Express,CANCELLED,Google Pay
ORD-51780289,,CUST-9B2B76,Travis Edwards,kyoung@example.com,North Pennymouth,CT,Solar-Lantern,Lighting,1,26.55,0.0,26.55,Garden-Plus,Free Shipping,delivered,Debit Card
ORD-10321141,,CUST-4A8E0D,Nathan Smith,markhenry@example.org,Mendozachester,AL,grill cover,BBQ & Grilling,5,33.33,0.0,166.65,Outdoor Hub,Express,Processing,Gift Card
ORD-37741762,,CUST-2A5954,Allen Brown,harveyandrew@example.com,West Kathrynburgh,LA,BirdBath,Outdoor Decor,8,89.83,25.0,693.64,Patio World,Express,Canceled,Credit Card
ORD-43981232,2022-04-08,CUST-0F3E29,Alexander Sims,doris73@example.org,North Melissabury,OR,Gas Grill,BBQ & Grilling,4,432.46,20.0,1709.84,patioworld,Store Pickup,Refund,Credit Card
ORD-47264709,2023-07-09,CUST-459CD8,Anita Garcia,jessicahill@example.org,West Roberttown,AZ,FLOOD LIGHT,Lighting,6,63.89,0.0,383.34,HomeNest.,Standard,CANCELLED,Gift Card
ORD-59422544,2023-10-24,CUST-ED9F51,Amanda Cross,madison69@example.net,Edwardsfort,KS,Path Light,Lighting,7,42.9,15.0,285.3,patioworld,Express,Canceled,PayPal
ORD-70503849,2024-05-09,CUST-5299DB,Theresa Adams,dbarber@example.org,Anthonyberg,NH,Patio Dining Table,Furniture,1,313.75,15.0,298.75,Garden Plus,Express,pending,Debit Card
ORD-65221327,2024-09-25,CUST-17DE8D,Melissa Le,christina34@example.com,Port Jeffreyberg,NC,Garden Hose,Garden Tools,3,30.45,15.0,76.35,homenest,Standard,DELIVERED,Debit Card
ORD-14198106,2024-08-11,CUST-D20F4C,Mary Kane,angela86@example.net,Torresmouth,ZZ,Garden-Statue,Outdoor Decor,3,66.36,25.0,174.08,PatioWorld,Free Shipping,Canceled,PayPal
ORD-86230002,2023-04-18,CUST-3C94CE,Ashley Rodriguez,wbradford@example.org,Katrinaberg,IL,Garden Hose ,Garden Tools,8,32.02,0.0,256.16,Garden-Plus,Free Shipping,canceled,Debit Card
ORD-41036812,2024-09-22,CUST-A2F2D5,Lacey Henderson,,Simpsonside,WV,plant pot,Outdoor Decor,7,13.15,10.0,82.05,outdoor hub,Store Pickup,Shipped,PayPal
ORD-71265374,2023-08-27,CUST-B61B7B,Randy Daniel,fmyers@example.net,Beardside,NJ,Garden Bench,Furniture,3,143.57,0.0,905.97,Nature Goods,Store Pickup,in progress,Credit Card
ORD-09393745,2023-11-23,CUST-01DE0C,Jonathan Baldwin,simmonschristopher@example.org,Daniellefurt,ME,BBQ Tool Set,BBQ & Grilling,2,41.86,0.0,83.72,OUTDOORHUB,Free Shipping,Delivered,Credit Card
ORD-44854391,2024-12-18,CUST-85D744,Lisa Rodriguez,cristianheath@example.com,Lindseyberg,AZ,WHEELBARROW,Garden Tools,4,102.89,20.0,391.56,HOME NEST,Overnight,DELIVERED,Credit Card
ORD-06619383,2024-02-09,CUST-E5DDA6,Alyssa Brown,wardsuzanne@example.org,North Kristenton,IL,garden statue,Outdoor Decor,1,56.14,10.0,46.14,GARDENPLUS,Free Shipping,canceled,Google Pay
ORD-22520581,2023-05-20,CUST-01038F,Jacqueline Phillips,stephen10@example.net,South Thomas,WI,Wall Planter,Outdoor Decor,5,32.21,0.0,161.05,Nature-Goods,Store Pickup,shipped,Gift Card
ORD-58612577,2024-01-15,CUST-8C2C25,Susan Lane,gonzalesedward@example.net,Jamesstad,GA,trowel set,Garden Tools,1,18.54,15.0,3.54,NATURE GOODS,,shipped,PayPal
ORD-21698623,2023-08-16,CUST-97804A,John Wells,holdendennis@example.net,Kristinfurt,MI,BBQ Toolset,BBQ & Grilling,4,41.97,5.0,162.88,Garden-Plus,Express,pending,Debit Card
ORD-81257424,2022-05-22,CUST-0F54C2,Elizabeth Wood,elizabethking@example.com,South Jennifer,VT,Wind Chime,Outdoor Decor,4,19.98,0.0,79.92,outdoor hub,Standard,Cancelled,Credit Card
ORD-15107938,2024-12-25,CUST-1510EF,Teresa Moore,jonathanmorrison@example.com,North Jonathanbury,NY,Trowel Set,Garden Tools,7,21.85,15.0,137.95,HomeNest.,Standard,SHIPPED,Apple Pay
ORD-07278727,2024-06-18,CUST-8F233D,Jack Hensley,wdixon@example.org,New Carmen,SC,Floodlight,Lighting,6,52.63,5.0,310.78,OUTDOORHUB,Overnight,Processing,Gift Card
ORD-87188702,2023-03-22,CUST-D5E3D0,Kevin Greene,,Melissastad,WI,BBQ Tool Set,BBQ & Grilling,8,38.89,0.0,311.12,NatureGoods,Store Pickup,shipped,Credit Card
ORD-22908598,2023-02-16,CUST-A6A0F4,Erin Miller,,Camachofurt,RI,Patio Dining Tbl,Furniture,6,307.15,5.0,1837.9,NATURE GOODS,Express,returned,Gift Card
ORD-52134367,2023-05-03,CUST-F0DC1E,Joshua Holland,ellisjustin@example.com,Matthewberg,MT,WIND CHIME,Outdoor Decor,1,22.76,10.0,12.76,outdoor hub,Free Shipping,Returned,Google Pay
ORD-34834680,2024-11-25,CUST-5A4981,Rebecca Rollins,taylor79@example.net,West Rachelburgh,NM,Adirondack-Chair,Furniture,1,47.56,25.0,22.56,Patio World,Store Pickup,Complete,Credit Card
ORD-21216692,2023-04-27,CUST-4BE8C7,Barry Tyler,blarson@example.org,Holdertown,NH,Gas-Grill,BBQ & Grilling,8,491.41,0.0,3931.28,NatureGoods,Overnight,in progress,PayPal
ORD-92289603,2023-01-01,CUST-683C28,Michael Mack,williamschristopher@example.org,North Patriciaside,NM,Prunning Shears,Garden Tools,7,25.44,0.0,178.08,Outdoor-Hub,Store Pickup,Cancelled,Credit Card
ORD-13162001,2023-05-04,CUST-243BD2,Melissa Murphy,paul11@example.net,Thorntonview,MI,garden statue,Outdoor Decor,7,53.62,10.0,365.34,OUTDOORHUB,Express,Delivered,Apple Pay
ORD-19512320,2023-02-23,CUST-FDBE99,Joseph Eaton,lisa21@example.com,East Erikmouth,VA,FLOOD LIGHT,Lighting,7,53.61,0.0,375.27,GARDENPLUS,Express,dispatched,Gift Card
ORD-07020048,2024-01-05,CUST-CDB77E,Nancy Brooks,davidlewis@example.net,Karenville,MD,BBQ TOOL SET,BBQ & Grilling,2,38.67,0.0,77.34,Nature Goods,Standard,shipped,Gift Card
ORD-04179033,2024-01-27,CUST-892646,Matthew Cross,kristineanderson@example.com,Christophertown,WI,Sun-Lounger,Furniture,4,94.9,10.0,369.6,HomeNest,Standard,PROCESSING,PayPal
ORD-61017569,2022-04-08,CUST-E57CA0,Susan Rivera,wvincentexample.net,Debraberg,AZ,BBQ Tool Set,BBQ & Grilling,1,51.33,0.0,51.33,Nature-Goods,Free Shipping,in progress,Gift Card
ORD-15502873,2024-04-07,CUST-99AE58,David Davis,jessicafarley@example.net,Walkertown,AL,TROWEL SET,Garden Tools,2,20.57,25.0,16.14,PATIOWORLD,Standard,Complete,Apple Pay
ORD-04030152,2024-06-28,CUST-5ADE7C,Alyssa Johnson,thamilton@example.com,Vanessaberg,UT,Plant-Pot,Outdoor Decor,6,13.41,20.0,60.46,gardenplus,Express,refunded,Debit Card
ORD-22359283,2024-04-04,CUST-5BDB76,Richard Rice,tapiajames@example.com,New David,CO,bird bath,Outdoor Decor,8,69.69,5.0,552.52,PatioWorld,Overnight,In Transit,Gift Card
ORD-97784199,2023-02-21,CUST-74C9B6,Melissa Kennedy,yjones@example.net,West Cassie,TX,Decklight,Lighting,3,38.89,10.0,106.67,GARDENPLUS,Standard,dispatched,Debit Card
ORD-50811638,2024-05-04,CUST-8A2396,Caitlin Hicks,mendezwilliam@example.org,Castanedaview,NJ,BIRD BATH,Outdoor Decor,7,73.51,0.0,514.57,OUTDOORHUB,Standard,Cancelled,Debit Card
ORD-97823224,2024-06-05,CUST-62717A,Tracy Jefferson,john46@example.org,New Robert,ND,fire pit,BBQ & Grilling,4,128.38,0.0,513.52,Home-Nest,Free Shipping,RETURNED,Gift Card
ORD-65029170,2024-06-07,CUST-DF9BC6,Gabriela Dominguez,kaitlin66@example.com,Kimberlychester,N/A,fire pit,BBQ & Grilling,3,146.94,0.0,440.82,OutdoorHub,Overnight,Cancelled,Google Pay
ORD-23564393,2022-04-23,CUST-147D11,Becky Henry,vmiller@example.net,,WI,Charcoal Grill,BBQ & Grilling,8,182.77,0.0,613.03,PatioWorld,Express,In Transit,Debit Card
ORD-52923429,2023-06-22,CUST-964A67,Julie Curry,maxwelljack@example.com,South George,AK,Grill Cover,BBQ & Grilling,6,30.22,10.0,171.32,HOME NEST,Store Pickup,PROCESSING,Debit Card
ORD-61764678,2023-06-28,CUST-FD1D96,Bradley Chandler,syoung@example.net,Port Luis,LA,Pruning Shears,Garden Tools,7,22.17,0.0,155.19,Garden Plus,Express,canceled,Apple Pay
ORD-24470366,2022-09-10,CUST-1E3776,Sharon Donovan,ycontreras@example.net,South Josephfort,MA,BBQ Toolset,BBQ & Grilling,2,49.92,0.0,99.84,patioworld,Free Shipping,In Transit,Credit Card
ORD-35110478,2024-07-20,CUST-A8453B,George Rivera,nsmith@example.net,South Johnburgh,WY,wheelbarrow,Garden Tools,5,86.75,0.0,433.75,HomeNest.,Free Shipping,DELIVERED,Debit Card
ORD-33205431,2022-03-15,CUST-6CCEAE,Lisa Fields,travisstone@example.com,East Davidton,MT,Leaf Blower,Garden Tools,7,142.55,5.0,992.85,OutdoorHub ,Store Pickup,Delivered,Debit Card
ORD-87914574,2023-04-14,CUST-9D20EF,Christina Lopez,dcasey@example.org,Elizabethmouth,IA,Grill Covr,BBQ & Grilling,5,29.81,5.0,144.05,outdoor hub,Free Shipping,Shipped,Credit Card
ORD-01688978,2023-01-07,CUST-4992DF,Scott Marsh,karen85@example.com,Josephfort,DE,Flood Light,Lighting,6,53.31,20.0,299.86,HomeNest.,Standard,PROCESSING,Google Pay
ORD-87551508,,CUST-917D45,Robert Jensen,tonyablack@example.net,Santiagoland,PA,PATHWAY LIGHT,Lighting,1,57.09,5.0,52.09,NATURE GOODS,Free Shipping,delivered,Debit Card
ORD-70429460,2024-11-09,CUST-53D25A,Anthony Bennett,jessica25@example.com,Tinatown,AR,String-Lights,Lighting,3,35.31,0.0,105.93,GardenPlus ,Overnight,dispatched,Apple Pay
ORD-73644031,2023-08-25,CUST-24EC02,Michelle Spencer,meagan03@example.com,South Natasha,AL,WIND CHIME,Outdoor Decor,8,18.24,25.0,120.92,HOME NEST,Express,SHIPPED,Apple Pay
ORD-13273468,2024-11-23,CUST-18252C,Douglas Banks,jamesolson@example.net,North Michaelhaven,AZ,Charcol Grill,BBQ & Grilling,5,223.81,0.0,1119.05,Outdoor Hub,Free Shipping,Cancelled,Apple Pay
ORD-45823726,2022-05-02,CUST-2DB64E,Laura Miller,qrobinson@example.org,Chungport,RI,GARDEN STATUE,Outdoor Decor,2,59.1,5.0,113.2,Garden Plus,Store Pickup,canceled,Debit Card
ORD-23163836,2023-11-17,CUST-61C957,Mary Henderson,,New Charles,VA,Path Light,Lighting,7,47.87,0.0,335.09,Patio World,Store Pickup,Canceled,Debit Card
ORD-94287015,2023-11-20,CUST-F00E79,Paul Davis,candice13@example.net,West Paulport,XX,Pathway-Light,Lighting,6,43.46,20.0,240.76,OUTDOORHUB,Free Shipping,Returned,Apple Pay
ORD-92920272,2024-06-28,CUST-705F68,Paul Kane,brittanyharris@example.net,Jacobside,OK,Fire Pit,BBQ & Grilling,7,140.01,20.0,960.07,Garden Plus,Express,refunded,PayPal
ORD-64075163,2022-10-16,CUST-AADB33,Elizabeth Burns,osmith@example.com,Sarahtown,ND,Trowel Set,Garden Tools,7,21.35,0.0,149.45,OutdoorHub,Overnight,Cancelled,Debit Card
